Title,Creator,Category,Tags,Synopsis,Confidence,Episode Number,Episode Date,Edition,Source URL,Secondary URLs,Episode Video URL,Episode Blog URL
Scratch 3.0 Preview,,tip,,Scratch 3.0 Preview,low,68,2018-01-24,main,https://preview.scratch.mit.edu/,,https://youtube.com/watch?v=E2GSqR3HOL0,https://www.makerprojectlab.com/nintendos-cardboard-kits-maker-update-68/
Scratch 3.0 Wiki,,tip,,Scratch 3.0 Wiki,low,68,2018-01-24,main,https://wiki.scratch.mit.edu/wiki/Scratch_3.0,,https://youtube.com/watch?v=E2GSqR3HOL0,https://www.makerprojectlab.com/nintendos-cardboard-kits-maker-update-68/
Technique: Digital Fabrication by Hand,JON-A-TRON,tip,fabric; pets,"Tool, resource, or tip for makers.",high,68,2018-01-24,main,https://www.instructables.com/id/Digital-Fabrication-By-Hand/,,https://youtube.com/watch?v=E2GSqR3HOL0,https://www.makerprojectlab.com/nintendos-cardboard-kits-maker-update-68/
Flip-Top CNC Table,JON-A-TRON,tip,cnc; furniture,"Tool, resource, or tip for makers.",high,68,2018-01-24,main,https://www.instructables.com/id/Flip-Top-CNC-Table/,,https://youtube.com/watch?v=E2GSqR3HOL0,https://www.makerprojectlab.com/nintendos-cardboard-kits-maker-update-68/
Animated LED Sand,Ruiz Bros.,project,lighting,Digital display project with electronics.,high,67,2018-01-17,main,https://learn.adafruit.com/animated-led-sand,,https://youtube.com/watch?v=2aac-yIVIGo,https://www.makerprojectlab.com/led-pixel-physics-maker-update-67/
HowToons Code,,project,,Maker project combining electronics and design.,low,67,2018-01-17,main,,,https://youtube.com/watch?v=2aac-yIVIGo,https://www.makerprojectlab.com/led-pixel-physics-maker-update-67/
https://howtoons.com/,,project,,https://howtoons.com/,low,67,2018-01-17,main,https://howtoons.com/,,https://youtube.com/watch?v=2aac-yIVIGo,https://www.makerprojectlab.com/led-pixel-physics-maker-update-67/
Use code: MAKER30 for 30% off entire purchase of any items (excluding subscriptions).,,project,,Maker project combining electronics and design.,low,67,2018-01-17,main,,,https://youtube.com/watch?v=2aac-yIVIGo,https://www.makerprojectlab.com/led-pixel-physics-maker-update-67/
Kalimba Kit,,project,,Kalimba Kit,low,67,2018-01-17,main,https://howtoons.com/collections/single-kits/products/kalimba-kit,,https://youtube.com/watch?v=2aac-yIVIGo,https://www.makerprojectlab.com/led-pixel-physics-maker-update-67/
HowToons book illustrated,Nick Dragotta,project,,HowToons book illustrated,low,67,2018-01-17,main,https://howtoons.com/collections/comic-books/products/howtoons-tools-of-mass-construction,,https://youtube.com/watch?v=2aac-yIVIGo,https://www.makerprojectlab.com/led-pixel-physics-maker-update-67/
Bicycle Chariot: Santa Sleigh Edition,CamilleMakes,project,home-automation,Maker project combining electronics and design.,high,67,2018-01-17,main,https://www.instructables.com/id/Bicycle-Chariot-Santa-Sleigh-Edition/,,https://youtube.com/watch?v=2aac-yIVIGo,https://www.makerprojectlab.com/led-pixel-physics-maker-update-67/
DEWALT DWARA100 Right Angle Attachment,,project,,DEWALT DWARA100 Right Angle Attachment,low,67,2018-01-17,main,https://www.amazon.com/exec/obidos/ASIN/B00C0VSNKQ/ctmakerupdate-20,,https://youtube.com/watch?v=2aac-yIVIGo,https://www.makerprojectlab.com/led-pixel-physics-maker-update-67/
Make v. 61,,tip,,Make v. 61,low,67,2018-01-17,main,https://makezine.com/2018/01/11/announcing-make-vol-61/,,https://youtube.com/watch?v=2aac-yIVIGo,https://www.makerprojectlab.com/led-pixel-physics-maker-update-67/
Build Your Own BMO,,tip,,Build Your Own BMO,low,67,2018-01-17,main,https://www.raspberrypi.org/blog/adventure-time-bmo/,,https://youtube.com/watch?v=2aac-yIVIGo,https://www.makerprojectlab.com/led-pixel-physics-maker-update-67/
http://byobmo.com/,,tip,,http://byobmo.com/,low,67,2018-01-17,main,http://byobmo.com/,,https://youtube.com/watch?v=2aac-yIVIGo,https://www.makerprojectlab.com/led-pixel-physics-maker-update-67/
LED Eclipse With Touch Sensors and MIDI,Jon Bumstead,project,lighting; music,Digital display project with electronics.,high,66,2018-01-10,main,https://www.instructables.com/id/LED-Eclipse-With-Touch-Sensors-and-MIDI/,,https://youtube.com/watch?v=QfOzfp-XiXY,https://www.makerprojectlab.com/asus-tinker-board-s/
Servo Recorder,,tip,,Servo Recorder,low,66,2018-01-10,main,https://www.servocity.com/4-servo-recorder,,https://youtube.com/watch?v=QfOzfp-XiXY,https://www.makerprojectlab.com/asus-tinker-board-s/
Raspberry Pi Selfie Bot,Sophy Wong,project,raspberry-pi; robotics,Robotic project with autonomous or remote control.,high,64,2017-12-13,main,https://learn.adafruit.com/raspberry-pi-selfie-bot/,,https://youtube.com/watch?v=0UPaeN2Klf8,https://www.makerprojectlab.com/selfie-bot-maker-update-64/
Apple Charging Dock,JON-A-TRON,project,,Apple Charging Dock,low,64,2017-12-13,main,https://www.instructables.com/id/Apple-Charging-Dock/,,https://youtube.com/watch?v=0UPaeN2Klf8,https://www.makerprojectlab.com/selfie-bot-maker-update-64/
Klutch Angle Grinder Holder,,project,,Klutch Angle Grinder Holder,low,64,2017-12-13,main,https://www.amazon.com/exec/obidos/ASIN/B003BUSL7A/ctmakerupdate-20,https://www.amazon.com/exec/obidos/ASIN/ASINNUMBERHERE/ctmakerupdate-20,https://youtube.com/watch?v=0UPaeN2Klf8,https://www.makerprojectlab.com/selfie-bot-maker-update-64/
Leather Welding Gloves,,project,leather; welding,Maker project combining electronics and design.,high,64,2017-12-13,main,https://www.amazon.com/exec/obidos/ASIN/B000J2JT7O/ctmakerupdate-20,,https://youtube.com/watch?v=0UPaeN2Klf8,https://www.makerprojectlab.com/selfie-bot-maker-update-64/
Safety Works Adjustable Headgear with Faceshield,,project,furniture,Maker project combining electronics and design.,high,64,2017-12-13,main,https://www.amazon.com/exec/obidos/ASIN/B0042TO6F0/ctmakerupdate-20,,https://youtube.com/watch?v=0UPaeN2Klf8,https://www.makerprojectlab.com/selfie-bot-maker-update-64/
Professional Ear Defenders,,project,,Professional Ear Defenders,low,64,2017-12-13,main,https://www.amazon.com/exec/obidos/ASIN/B01AFOJ3HG/ctmakerupdate-20,,https://youtube.com/watch?v=0UPaeN2Klf8,https://www.makerprojectlab.com/selfie-bot-maker-update-64/
Digital Angle Ruler,,project,,Digital Angle Ruler,low,64,2017-12-13,main,https://www.amazon.com/exec/obidos/ASIN/B00W395R5E/ctmakerupdate-20,,https://youtube.com/watch?v=0UPaeN2Klf8,https://www.makerprojectlab.com/selfie-bot-maker-update-64/
Adafruit NeoPixel LED Side Light Strip - Black 60 LED,,tip,lighting,"Tool, resource, or tip for makers.",high,64,2017-12-13,main,https://www.adafruit.com/product/3636,,https://youtube.com/watch?v=0UPaeN2Klf8,https://www.makerprojectlab.com/selfie-bot-maker-update-64/
"Adafruit NeoPixel LED Dots Strand - 20 LEDs at 2"" Pitch",,tip,lighting,"Tool, resource, or tip for makers.",high,64,2017-12-13,main,https://www.adafruit.com/product/3630,,https://youtube.com/watch?v=0UPaeN2Klf8,https://www.makerprojectlab.com/selfie-bot-maker-update-64/
Coin Cell Battery Pack Howto,Jeremy Cook,tip,energy,Component kit or collection for makers.,high,64,2017-12-13,main,https://www.youtube.com/watch?v=lWQiQ8VF7uo,,https://youtube.com/watch?v=0UPaeN2Klf8,https://www.makerprojectlab.com/selfie-bot-maker-update-64/
Bluetooth Speaker W/ Music-Reactive LED Matrix,Modustrial Maker,project,lighting; music,Digital display project with electronics.,high,63,2017-12-06,main,https://www.instructables.com/id/Bluetooth-Speaker-W-Music-Reactive-LED-Matrix/,,https://youtube.com/watch?v=3Ez2NCj4XuY,https://www.makerprojectlab.com/techshop-2-0-maker-update-63/
CircuitPython Painter,Ruiz Bros.,project,painting,Maker project combining electronics and design.,high,63,2017-12-06,main,https://learn.adafruit.com/circuitpython-painter,,https://youtube.com/watch?v=3Ez2NCj4XuY,https://www.makerprojectlab.com/techshop-2-0-maker-update-63/
Bucket Boss Parachute Bag,,project,,Bucket Boss Parachute Bag,low,63,2017-12-06,main,https://www.amazon.com/exec/obidos/ASIN/B00GK4U2A8/ctmakerupdate-20,,https://youtube.com/watch?v=3Ez2NCj4XuY,https://www.makerprojectlab.com/techshop-2-0-maker-update-63/
Essential Craftsman video on Screws,,project,,Essential Craftsman video on Screws,low,63,2017-12-06,main,https://youtu.be/N3jG5xtSQAo?t=7m,,https://youtube.com/watch?v=3Ez2NCj4XuY,https://www.makerprojectlab.com/techshop-2-0-maker-update-63/
3D Printed Eye Mechanisms,Caleb Kraft,tip,3d-printing,"Tool, resource, or tip for makers.",high,63,2017-12-06,main,http://thegrue.com/6-animatronic-eye-mechanisms-you-can-download-and-3d-print/,,https://youtube.com/watch?v=3Ez2NCj4XuY,https://www.makerprojectlab.com/techshop-2-0-maker-update-63/
MagPi 64 is out,,tip,,MagPi 64 is out,low,63,2017-12-06,main,https://www.raspberrypi.org/magpi/issues/64/,,https://youtube.com/watch?v=3Ez2NCj4XuY,https://www.makerprojectlab.com/techshop-2-0-maker-update-63/
The 3 Most Used Glues in Cosplay,Wayne's Workshop,tip,cosplay; gaming; pla,"Tool, resource, or tip for makers.",high,63,2017-12-06,main,https://youtu.be/zCFre_XLjNY,,https://youtube.com/watch?v=3Ez2NCj4XuY,https://www.makerprojectlab.com/techshop-2-0-maker-update-63/
Lady Buggy,gzumwalt,project,,Lady Buggy,low,62,2017-11-29,main,https://www.instructables.com/id/Lady-Buggy/,,https://youtube.com/watch?v=cQzQl97ntpU,https://www.makerprojectlab.com/angles-maker-update-62/
Mystery Box: NeoMatrix Mk I,John Park,project,,Mystery Box: NeoMatrix Mk I,low,62,2017-11-29,main,https://learn.adafruit.com/mystery-box-neomatrix-mk-i/overview,,https://youtube.com/watch?v=cQzQl97ntpU,https://www.makerprojectlab.com/angles-maker-update-62/
Firefly Jar Portable Bluetooth Speakers,KirbyMeetsAudio,project,furniture; music,Maker project combining electronics and design.,high,62,2017-11-29,main,https://www.instructables.com/id/Firefly-Jar-Portable-Bluetooth-Speakers/,,https://youtube.com/watch?v=cQzQl97ntpU,https://www.makerprojectlab.com/angles-maker-update-62/
"Magical Starry Night Light W/ Wood, Foamboard & Fairy Lights",darbinorvar,project,lighting; wood,Woodworking project.,high,62,2017-11-29,main,https://www.instructables.com/id/Magical-Starry-Night-Light-W-Wood-Foamboard-Fairy-/,,https://youtube.com/watch?v=cQzQl97ntpU,https://www.makerprojectlab.com/angles-maker-update-62/
Digital Angle Ruler,,project,,Digital Angle Ruler,low,62,2017-11-29,main,https://www.amazon.com/exec/obidos/ASIN/B00W395R5E/ctmakerupdate-20,https://www.amazon.com/exec/obidos/ASIN/ASINNUMBERHERE/ctmakerupdate-20,https://youtube.com/watch?v=cQzQl97ntpU,https://www.makerprojectlab.com/angles-maker-update-62/
3D Printer Filament Dry Box,bekathwia,tip,3d-printing; pla,"Tool, resource, or tip for makers.",high,62,2017-11-29,main,https://www.instructables.com/id/3D-Printer-Filament-Dry-Box/,,https://youtube.com/watch?v=cQzQl97ntpU,https://www.makerprojectlab.com/angles-maker-update-62/
Pi Projects Book 3 (Free PDF),,tip,,Pi Projects Book 3 (Free PDF),low,62,2017-11-29,main,https://www.raspberrypi.org/magpi/issues/projects-3/,,https://youtube.com/watch?v=cQzQl97ntpU,https://www.makerprojectlab.com/angles-maker-update-62/
"Los Angeles, California",,tip,,"Tool, resource, or tip for makers.",low,62,2017-11-29,main,,,https://youtube.com/watch?v=cQzQl97ntpU,https://www.makerprojectlab.com/angles-maker-update-62/
Davy Sumner performs at DTLA,,tip,,"Tool, resource, or tip for makers.",low,62,2017-11-29,main,,,https://youtube.com/watch?v=cQzQl97ntpU,https://www.makerprojectlab.com/angles-maker-update-62/
Solar Soil Moisture Meter With ESP8266,bekathwia,project,energy; esp32,Maker project combining electronics and design.,high,61,2017-11-22,main,https://www.instructables.com/id/Solar-Soil-Moisture-Meter-With-ESP8266/,,https://youtube.com/watch?v=ixFuppvvRRs,https://www.makerprojectlab.com/project-power-maker-update-61/
DIY Action Cam Macro Lens,JON-A-TRON,project,imaging,Maker project combining electronics and design.,high,61,2017-11-22,main,https://www.instructables.com/id/DIY-Action-Cam-Macro-Lens/,,https://youtube.com/watch?v=ixFuppvvRRs,https://www.makerprojectlab.com/project-power-maker-update-61/
DLI Iot Relay,,project,home-automation,Maker project combining electronics and design.,high,61,2017-11-22,main,https://www.amazon.com/exec/obidos/ASIN/B00WV7GMA2/ctmakerupdate-20,,https://youtube.com/watch?v=ixFuppvvRRs,https://www.makerprojectlab.com/project-power-maker-update-61/
DLI Iot Relay on Adafruit,,project,home-automation,Maker project combining electronics and design.,high,61,2017-11-22,main,https://www.adafruit.com/product/2935,,https://youtube.com/watch?v=ixFuppvvRRs,https://www.makerprojectlab.com/project-power-maker-update-61/
Make: Desktop Fabrication Guide is out,,tip,fabric; furniture; pets,Tutorial or how-to guide for makers.,high,61,2017-11-22,main,,,https://youtube.com/watch?v=ixFuppvvRRs,https://www.makerprojectlab.com/project-power-maker-update-61/
VISUAL 3D PRINT FINISHING GUIDE by: Tom Nardi,,tip,3d-printing,Tutorial or how-to guide for makers.,high,61,2017-11-22,main,https://hackaday.com/2017/11/15/visual-3d-print-finishing-guide/,,https://youtube.com/watch?v=ixFuppvvRRs,https://www.makerprojectlab.com/project-power-maker-update-61/
How to Use Pepakura for Armor Making,Wayne's Workshop,tip,cosplay,"Tool, resource, or tip for makers.",high,61,2017-11-22,main,https://blog.adafruit.com/2017/11/17/how-to-use-pepakura-for-armor-making/,,https://youtube.com/watch?v=ixFuppvvRRs,https://www.makerprojectlab.com/project-power-maker-update-61/
USB-A Male Plug to 5-pin Terminal Block,,tip,,USB-A Male Plug to 5-pin Terminal Block,low,61,2017-11-22,main,https://www.adafruit.com/product/3628,,https://youtube.com/watch?v=ixFuppvvRRs,https://www.makerprojectlab.com/project-power-maker-update-61/
Look for Black Friday sales from Pololu and Adafruit,,tip,,Look for Black Friday sales from Pololu and Adafruit,low,61,2017-11-22,main,https://www.pololu.com/blackfriday2017,,https://youtube.com/watch?v=ixFuppvvRRs,https://www.makerprojectlab.com/project-power-maker-update-61/
https://www.sparkfun.com/BFCMSale2017,,tip,,https://www.sparkfun.com/BFCMSale2017,low,61,2017-11-22,main,https://www.sparkfun.com/BFCMSale2017,,https://youtube.com/watch?v=ixFuppvvRRs,https://www.makerprojectlab.com/project-power-maker-update-61/
Boomy Pi Airplay Boombox,Ruiz Brothers,project,gaming; pla,Maker project combining electronics and design.,high,60,2017-11-15,main,https://learn.adafruit.com/boomy-pi-airplay,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
DIY Pinball,Chris Mitchell,project,,DIY Pinball,low,60,2017-11-15,main,https://hackaday.io/project/27816-diy-pinball-the-cheap-way,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
(Tip: Car door actuators),,project,vehicles,Maker project combining electronics and design.,high,60,2017-11-15,main,https://www.amazon.com/exec/obidos/ASIN/B01L0HWYTQ/ctmakerupdate-20,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
Digital Servo Tester Controller with Voltage Display,,project,display; gaming; pla,Digital display project with electronics.,high,60,2017-11-15,main,https://www.amazon.com/gp/product/B07485M6PH/ctmakerupdate-20,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
3D Printed Animatronic Puppet,JON-A-TRON,project,3d-printing; pets,Design for 3D printing.,high,60,2017-11-15,main,https://www.instructables.com/id/3D-Printed-Animatronic-Puppet/,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
Storing Filament,Paige Russell,tip,pla,"Tool, resource, or tip for makers.",high,60,2017-11-15,main,https://www.instructables.com/id/How-to-Store-3D-Printing-Filament/,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
Why Moisture Wrecks Filament,MatterHackers,tip,pla,"Tool, resource, or tip for makers.",high,60,2017-11-15,main,https://www.matterhackers.com/news/filament-and-water,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
Easy Exploded 3D Drawings,JON-A-TRON,tip,,Easy Exploded 3D Drawings,low,60,2017-11-15,main,https://www.instructables.com/id/Easy-Exploded-3D-Drawings/,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
Native MP3 decoding on Arduino,Dean Miller,tip,arduino,"Tool, resource, or tip for makers.",high,60,2017-11-15,main,https://learn.adafruit.com/native-mp3-decoding-on-arduino,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
Workbench Saddlebag,,tip,,Workbench Saddlebag,low,60,2017-11-15,main,https://blog.lostartpress.com/2017/08/28/a-saddlebag-for-my-workbench/,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
Bengaluru,,tip,,"Tool, resource, or tip for makers.",low,60,2017-11-15,main,,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
Santo Domingo,,tip,,"Tool, resource, or tip for makers.",low,60,2017-11-15,main,,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
"Rochester, New York",,tip,,"Tool, resource, or tip for makers.",low,60,2017-11-15,main,,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
"Poughkeepsie, New York",,tip,,"Tool, resource, or tip for makers.",low,60,2017-11-15,main,,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
Kiel,,tip,,"Tool, resource, or tip for makers.",low,60,2017-11-15,main,,,https://youtube.com/watch?v=rcWF2PONwoM,https://www.makerprojectlab.com/car-lock-pinball-maker-update-60/
Holographic Visualizer with Motion Control,Hacker House,project,kinetic-art,Maker project combining electronics and design.,high,59,2017-11-08,main,https://www.hackster.io/hackerhouse/holographic-audio-visualizer-with-motion-control-e72fee,,https://youtube.com/watch?v=eJw975c_WGM,https://www.makerprojectlab.com/hologram-chill-maker-update-59/
Chilled Drinkibot,John Park,project,lighting; robotics,Digital display project with electronics.,high,59,2017-11-08,main,https://learn.adafruit.com/chilled-drinkibot/overview,,https://youtube.com/watch?v=eJw975c_WGM,https://www.makerprojectlab.com/hologram-chill-maker-update-59/
